sensor_ht.npy,0.15,0.004050428217107599,8.708142484000001,7.656945171000002
sensor_ht.npy,0.1,0.005172816189852628,8.223382715000003,7.733042707000003
sensor_ht.npy,0.075,0.006087476556951349,8.276185736999999,7.811494070000002
sensor_ht.npy,0.05,0.007611101323908026,8.414293869999995,7.921248039000005
sensor_ht.npy,0.025,0.010847438465465199,8.088331646,7.644578558999996
sensor_ht.npy,0.01,0.01645608381791548,8.198827117999997,7.820223302999992
sensor_ht.npy,0.0075,0.018523736433549362,8.220897805000007,7.946385105999994
sensor_ht.npy,0.005,0.02174342762340199,8.191286691000002,7.742267318999993
sensor_ht.npy,0.0025,0.02817214619029652,8.177280792999994,7.818289204999985
sensor_ht.npy,0.001,0.03936836936257102,8.360897996999995,7.859273594999991
phones_gyroscope.npy,0.15,0.015425364176432291,0.6505471669999849,0.6118406780000214
phones_gyroscope.npy,0.1,0.01818402608235677,0.7953612700000008,0.8046708360000139
phones_gyroscope.npy,0.075,0.02046966552734375,1.1096223060000057,1.0157551149999904
phones_gyroscope.npy,0.05,0.024331410725911457,1.040540438999983,0.908691019999992
phones_gyroscope.npy,0.025,0.03259976704915365,0.8436476060000189,0.7363285289999908
phones_gyroscope.npy,0.01,0.04781023661295573,0.6437479029999906,0.5461274339999989
phones_gyroscope.npy,0.0075,0.053944905598958336,0.6025933950000137,0.5505755929999907
phones_gyroscope.npy,0.005,0.06395594278971355,0.6425278500000218,0.5815142570000091
phones_gyroscope.npy,0.0025,0.08550198872884114,0.7085028570000134,0.6558112079999887
phones_gyroscope.npy,0.001,0.12225723266601562,0.7643467769999859,0.6016779670000005
watch_gyroscope.npy,0.15,0.014849980672200521,0.9308184150000045,0.8023683880000192
watch_gyroscope.npy,0.1,0.017312367757161457,0.8554599450000069,0.8132175840000002
watch_gyroscope.npy,0.075,0.019252777099609375,0.9256502789999956,0.8887827800000139
watch_gyroscope.npy,0.05,0.022637685139973957,0.8181410759999892,0.7122238549999906
watch_gyroscope.npy,0.025,0.030190785725911457,0.6125762759999986,0.5506112649999864
watch_gyroscope.npy,0.01,0.044757843017578125,0.7180747399999916,0.6567809679999925
watch_gyroscope.npy,0.0075,0.0506591796875,0.6549755579999896,0.5975802240000121
watch_gyroscope.npy,0.005,0.06049919128417969,0.7398664399999859,0.6215833159999988
watch_gyroscope.npy,0.0025,0.08072344462076823,0.670497322000017,0.5711314419999951
watch_gyroscope.npy,0.001,0.11557642618815105,0.7114247039999952,0.6090273850000187
watch_accelerometer.npy,0.15,0.026089986165364582,0.6348575339999911,0.5555111740000029
watch_accelerometer.npy,0.1,0.033121744791666664,0.638439395000006,0.5657933090000142
watch_accelerometer.npy,0.075,0.039966583251953125,0.667042183999996,0.5841369249999957
watch_accelerometer.npy,0.05,0.0522003173828125,0.6786968639999884,0.631937358000016
watch_accelerometer.npy,0.025,0.07787005106608073,0.7223821119999911,0.6210775340000225
watch_accelerometer.npy,0.01,0.11809539794921875,1.0442344409999862,0.6922402010000042
watch_accelerometer.npy,0.0075,0.1313152313232422,0.7440394770000012,0.6433677549999857
watch_accelerometer.npy,0.005,0.15018844604492188,0.7538526600000068,0.6724907809999934
watch_accelerometer.npy,0.0025,0.18297513326009116,0.7324876280000012,0.6775012370000013
watch_accelerometer.npy,0.001,0.22765159606933594,0.8281449159999852,0.7669753029999811
phones_accelerometer.npy,0.15,0.037586212158203125,0.6680617330000018,0.5760411789999864
phones_accelerometer.npy,0.1,0.04709561665852865,0.7081694089999928,0.573749193999987
phones_accelerometer.npy,0.075,0.055950164794921875,0.6932389830000147,0.7141025310000089
phones_accelerometer.npy,0.05,0.07098706563313802,0.7537563939999927,0.6943706440000028
phones_accelerometer.npy,0.025,0.09964052836100261,0.7727760429999933,0.6441801020000071
phones_accelerometer.npy,0.01,0.1415081024169922,0.7747790559999999,0.6898234930000058
phones_accelerometer.npy,0.0075,0.15499242146809897,0.7403426019999984,0.6633304949999967
phones_accelerometer.npy,0.005,0.17406209309895834,0.7551000759999908,0.6909568070000205
phones_accelerometer.npy,0.0025,0.20740826924641928,0.9447744310000132,0.764558691000019
phones_accelerometer.npy,0.001,0.2523307800292969,0.853278964999987,0.7813109070000053
bitcoin.npy,0.15,0.3369142214457194,7.288398197000021,6.895635048000003
bitcoin.npy,0.1,0.3524634043375651,7.119849399999993,6.726337503999986
bitcoin.npy,0.075,0.36329905192057294,6.891321566999977,6.734143598000003
bitcoin.npy,0.05,0.37794725100199383,6.8603831149999905,6.91029265100002
bitcoin.npy,0.025,0.40048789978027344,6.888921111000002,6.980282523999961
bitcoin.npy,0.01,0.4232219060262044,7.022478268000043,7.0990701450000415
bitcoin.npy,0.0075,0.4283791383107503,6.897151160000021,7.104044080999984
bitcoin.npy,0.005,0.43381428718566895,7.0175267820000045,7.169953697999972
bitcoin.npy,0.0025,0.4382603168487549,6.979374400999973,7.166508250999982
bitcoin.npy,0.001,0.4329528013865153,6.996627731999979,7.341590991999965
power.npy,0.15,0.05534022194998605,3.8017659289999983,3.433141030999991
power.npy,0.1,0.06658077239990234,3.7555131589999746,3.4109596130000455
power.npy,0.075,0.0753021240234375,3.9300342519999845,3.744473273999972
power.npy,0.05,0.08823013305664062,3.9270588940000266,3.839111747000004
power.npy,0.025,0.11231613159179688,4.338824081000041,3.7409615729999928
power.npy,0.01,0.1482823235648019,4.042060077000031,3.799569013999985
power.npy,0.0075,0.1603198732648577,4.053278689000024,3.8342901550000192
power.npy,0.005,0.17790767124720983,4.281817611000008,5.119693537999979
power.npy,0.0025,0.20969431740897043,4.389248932000044,4.634717620999993
power.npy,0.001,0.2529667445591518,4.497205021000013,4.872469265999996
